NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:A1_decode_step_1,PushPop,649196,649196,1,1,10304,10304.0,10304.0,10304,10304,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x4119fc4c6529add99aa14081dbc16ecb
:A1_decode_step_1,PushPop,649196,649196,1,1,9184,9184.0,9184.0,9184,9184,0.0,__myl_MulMinMaxRouCas_0x7c03f425cd0cc19febc97cb69c1f2cdb
:A1_decode_step_1,PushPop,649196,649196,1,1,9184,9184.0,9184.0,9184,9184,0.0,__myl_MulMinMaxRouCas_0x806abff2303c4adb22dac0953af546a1
:A1_decode_step_1,PushPop,649196,649196,1,1,9152,9152.0,9152.0,9152,9152,0.0,__myl_MulMinMaxRouCas_0x36a6981344c30226a5bbeed5f55c92f7
:A1_decode_step_1,PushPop,649196,649196,1,1,9024,9024.0,9024.0,9024,9024,0.0,__myl_MulMinMaxRouCas_0x2bde768f3e1a80e37132bb2f4be64789
:A1_decode_step_1,PushPop,649196,649196,1,1,8896,8896.0,8896.0,8896,8896,0.0,__myl_MulMinMaxRouCas_0x59f8206e6baa651ad7dab50737cc8951
:A1_decode_step_1,PushPop,649196,649196,1,1,8896,8896.0,8896.0,8896,8896,0.0,__myl_MulMinMaxRouCas_0x5d22e06f0128b92bf02f50e9b05f0125
:A1_decode_step_1,PushPop,649196,649196,1,1,8896,8896.0,8896.0,8896,8896,0.0,__myl_MulMinMaxRouCas_0x8dd8f4f93c6a1e7d8a5025e20f21222e
:A1_decode_step_1,PushPop,649196,649196,1,1,8896,8896.0,8896.0,8896,8896,0.0,__myl_MulMinMaxRouCas_0xa01c797cf706031bf4679ec54cf7b88d
:A1_decode_step_1,PushPop,649196,649196,1,1,8832,8832.0,8832.0,8832,8832,0.0,__myl_MulMinMaxRouCas_0x46757e257e41ef1fb92716579e35a0d1
:A1_decode_step_1,PushPop,649196,649196,1,1,8800,8800.0,8800.0,8800,8800,0.0,__myl_MulMinMaxRouCas_0x0b3337a1cc9120f6d73fd89c494a9e53
:A1_decode_step_1,PushPop,649196,649196,1,1,8800,8800.0,8800.0,8800,8800,0.0,__myl_MulMinMaxRouCas_0x56e74360c3e8a36d72970af72bdd3e2b
